model,reduction_method,mode,dimensions,max_dimension,percentage,k,reduction_ratio,representativeness,accuracy,f1,training_time,reduction_time
KNN,PHL,representative,multiDim,2,0.5,5,0.5,14.29219679406262,0.9072543617998163,0.9072936911182163,0.0006320476531982422,17.873189449310303
RF,PHL,representative,multiDim,2,0.5,5,0.5,14.29219679406262,0.9008264462809917,0.9007789985452195,0.9569964408874512,17.873189449310303
XGB,PHL,representative,multiDim,2,0.5,5,0.5,14.29219679406262,0.9095500459136823,0.9095060541334741,0.27403736114501953,17.873189449310303
KNN,PHL,representative,multiDim,2,0.75,5,0.7499425947187142,14.094918564934177,0.9072543617998163,0.9071777115024872,0.0007414817810058594,17.873571395874023
RF,PHL,representative,multiDim,2,0.75,5,0.7499425947187142,14.094918564934177,0.9077134986225895,0.9073812939982294,1.6523725986480713,17.873571395874023
XGB,PHL,representative,multiDim,2,0.75,5,0.7499425947187142,14.094918564934177,0.9109274563820018,0.9105958126394004,0.3807213306427002,17.873571395874023
KNN,PHL,representative,multiDim,2,0.9,5,0.9001148105625718,13.727648022127932,0.9196510560146923,0.9196044328659573,0.0007791519165039062,17.873618602752686
RF,PHL,representative,multiDim,2,0.9,5,0.9001148105625718,13.727648022127932,0.9182736455463728,0.9180748486066176,2.2012579441070557,17.873618602752686
XGB,PHL,representative,multiDim,2,0.9,5,0.9001148105625718,13.727648022127932,0.918732782369146,0.918697219990292,0.44102931022644043,17.873618602752686
KNN,PHL,vital,multiDim,2,0.05,5,0.04994259471871412,13.727648022127932,0.8567493112947658,0.8569328242557934,0.00047397613525390625,17.872665643692017
RF,PHL,vital,multiDim,2,0.05,5,0.04994259471871412,13.727648022127932,0.8943985307621671,0.8941353255450368,0.12248754501342773,17.872665643692017
XGB,PHL,vital,multiDim,2,0.05,5,0.04994259471871412,13.727648022127932,0.8865932047750229,0.8858199855777706,0.12024259567260742,17.872665643692017
KNN,PHL,vital,multiDim,2,0.1,5,0.1,13.727648022127932,0.857208448117539,0.8572798913426808,0.0004878044128417969,17.87266755104065
RF,PHL,vital,multiDim,2,0.1,5,0.1,13.727648022127932,0.8852157943067034,0.8854299298708516,0.19035029411315918,17.87266755104065
XGB,PHL,vital,multiDim,2,0.1,5,0.1,13.727648022127932,0.8911845730027548,0.8910363729387791,0.14881563186645508,17.87266755104065
KNN,PHL,vital,multiDim,2,0.2,5,0.20011481056257174,13.727648022127932,0.8682277318640955,0.868863299508738,0.0005152225494384766,17.87281370162964
RF,PHL,vital,multiDim,2,0.2,5,0.20011481056257174,13.727648022127932,0.8907254361799817,0.8911855396654172,0.3486630916595459,17.87281370162964
XGB,PHL,vital,multiDim,2,0.2,5,0.20011481056257174,13.727648022127932,0.8943985307621671,0.8947379993557352,0.19598174095153809,17.87281370162964
KNN,PHL,vital,multiDim,2,0.3,5,0.29988518943742826,13.727648022127932,0.8852157943067034,0.8856519691900715,0.0005593299865722656,17.873000383377075
RF,PHL,vital,multiDim,2,0.3,5,0.29988518943742826,13.727648022127932,0.9086317722681359,0.9089890545948495,0.5424554347991943,17.873000383377075
XGB,PHL,vital,multiDim,2,0.3,5,0.29988518943742826,13.727648022127932,0.9077134986225895,0.9078286612392351,0.24235081672668457,17.873000383377075
KNN,PHL,vital,multiDim,2,0.5,5,0.5,13.727648022127932,0.898989898989899,0.8990798212651178,0.0006346702575683594,17.873216152191162
RF,PHL,vital,multiDim,2,0.5,5,0.5,13.727648022127932,0.9077134986225895,0.9075765052253555,1.0214815139770508,17.873216152191162
XGB,PHL,vital,multiDim,2,0.5,5,0.5,13.727648022127932,0.9146005509641874,0.914548266502791,0.3037693500518799,17.873216152191162
KNN,PHL,vital,multiDim,2,0.75,5,0.7499425947187142,13.727648022127932,0.9150596877869606,0.9150131524600097,0.0007274150848388672,17.87364649772644
RF,PHL,vital,multiDim,2,0.75,5,0.7499425947187142,13.727648022127932,0.9136822773186409,0.9134007989412662,1.6767652034759521,17.87364649772644
XGB,PHL,vital,multiDim,2,0.75,5,0.7499425947187142,13.727648022127932,0.9214876033057852,0.9212051761553898,0.38872194290161133,17.87364649772644
KNN,PHL,vital,multiDim,2,0.9,5,0.9001148105625718,11.914274686906099,0.9178145087235996,0.9178421206099978,0.0007750988006591797,17.87375569343567
RF,PHL,vital,multiDim,2,0.9,5,0.9001148105625718,11.914274686906099,0.9168962350780533,0.9166973564567921,2.1732449531555176,17.87375569343567
XGB,PHL,vital,multiDim,2,0.9,5,0.9001148105625718,11.914274686906099,0.918732782369146,0.9186943331206143,0.44652342796325684,17.87375569343567
